received_date,animal_type,kind,sex,province,shelter,latitude,longitude
2025-02-10,개,믹스견,암컷,경상북도 경산시,경산시유기동물보호소,35.825122,128.741329
2025-02-10,개,믹스견,암컷,경상북도 포항시,(사)영일동물플러스,36.0189315,129.3429384
2025-02-10,개,믹스견,수컷,전라남도 광양시,광양시 임시보호소,34.9406452,127.6959512
2025-02-10,개,믹스견,수컷,전북특별자치도 부안군,부안군 동물보호센터,35.7316783,126.7330195
2025-02-10,개,믹스견,수컷,전북특별자치도 정읍시,정읍시 동물보호소,35.5697678,126.8559787
2025-02-10,개,믹스견,암컷,충청남도 당진시,당진시동물보호소,36.8904083,126.6461833
2025-02-10,개,믹스견,암컷,충청남도 부여군,남부여동물보호소,36.2753678,126.910107
2025-02-10,개,믹스견,수컷,충청남도 부여군,남부여동물보호소,36.2753678,126.910107
2025-02-10,개,믹스견,수컷,충청남도 부여군,남부여동물보호소,36.2753678,126.910107
2025-02-10,개,믹스견,암컷,충청남도 부여군,남부여동물보호소,36.2753678,126.910107
2025-02-10,고양이,한국 고양이,수컷,충청남도 천안시,천안시 동물보호센터,36.8150283,127.1140654
2025-02-10,개,믹스견,암컷,충청남도 천안시,천안시 동물보호센터,36.8150283,127.1140654
2025-02-10,개,믹스견,수컷,충청남도 천안시,천안시 동물보호센터,36.8150283,127.1140654
2025-02-10,개,믹스견,암컷,충청남도 천안시,천안시 동물보호센터,36.8150283,127.1140654
2025-02-10,개,진도견,수컷,충청북도 청주시,반려동물보호센터,36.6421169,127.4891742
2025-02-10,개,믹스견,수컷,강원특별자치도 동해시,동해시동물보호센터,37.5245142,129.1146302
2025-02-09,개,믹스견,암컷,경상북도 청송군,점곡동물보호센터,36.4358,129.0571
2025-02-09,개,믹스견,수컷,전북특별자치도 부안군,부안군 동물보호센터,35.7316783,126.7330195
2025-02-09,개,진도견,수컷,전북특별자치도 익산시,익산유기동물보호소,35.9479291,126.9578025
2025-02-09,개,믹스견,수컷,경기도 수원시,수원시 동물보호센터,37.2633325,127.0287472
2025-02-09,개,믹스견,수컷,경기도 수원시,수원시 동물보호센터,37.2633325,127.0287472
2025-02-09,개,믹스견,암컷,인천광역시 남동구,인천광역시수의사회,37.446902,126.7315126
2025-02-09,개,믹스견,암컷,부산광역시 강서구,(사)하얀비둘기,35.212,128.9805
2025-02-09,개,말티즈,암컷,경상남도 창녕군,창녕 유기동물보호소,35.5443876,128.4921938
2025-02-09,개,믹스견,수컷,경상북도 포항시,(사)영일동물플러스,36.0189315,129.3429384
2025-02-09,개,믹스견,암컷,경상북도 포항시,(사)영일동물플러스,36.0189315,129.3429384
2025-02-09,고양이,한국 고양이,암컷,경기도 이천시,위더스 동물보호센터,37.2808823,127.4429132
2025-02-08,개,믹스견,암컷,경상남도 밀양시,밀양시 동물보호센터,35.503839,128.7466992
2025-02-08,개,믹스견,수컷,경상남도 밀양시,밀양시 동물보호센터,35.503839,128.7466992
2025-02-08,개,믹스견,수컷,경상남도 밀양시,밀양시 동물보호센터,35.503839,128.7466992
2025-02-08,개,믹스견,암컷,전북특별자치도 부안군,부안군 동물보호센터,35.7316783,126.7330195
2025-02-08,개,믹스견,암컷,전북특별자치도 부안군,부안군 동물보호센터,35.7316783,126.7330195
2025-02-08,개,믹스견,수컷,전북특별자치도 부안군,부안군 동물보호센터,35.7316783,126.7330195
2025-02-08,개,믹스견,암컷,전북특별자치도 익산시,익산유기동물보호소,35.9479291,126.9578025
2025-02-08,개,믹스견,수컷,울산광역시 울주군,울산유기동물보호센터,35.5222362,129.2423693
2025-02-08,개,믹스견,수컷,울산광역시 울주군,울산유기동물보호센터,35.5222362,129.2423693
2025-02-08,개,믹스견,수컷,울산광역시 동구,울산유기동물보호센터,35.5046663,129.4170114
2025-02-08,고양이,한국 고양이,수컷,부산광역시 북구,부산동물보호센터,35.1969,128.9901999
2025-02-08,개,믹스견,암컷,전북특별자치도 완주군,완주군유기동물보호소,35.9039,127.1622
2025-02-08,개,믹스견,수컷,충청북도 청주시,반려동물보호센터,36.6421169,127.4891742
2025-02-08,고양이,페르시안,수컷,충청북도 제천시,제천시 동물보호센터,37.1326042,128.1913508
2025-02-07,개,믹스견,암컷,강원특별자치도 양양군,양양군유기동물보호소,38.0751,128.6191
2025-02-07,개,믹스견,암컷,경상북도 영천시,영천유기동물보호센터,35.98842,128.942
2025-02-07,개,믹스견,암컷,경상북도 영천시,영천유기동물보호센터,35.98842,128.942
2025-02-07,개,믹스견,수컷,경상북도 영천시,영천유기동물보호센터,35.98842,128.942
2025-02-07,개,믹스견,수컷,경상북도 영천시,영천유기동물보호센터,35.98842,128.942
2025-02-07,개,믹스견,수컷,전라남도 보성군,보성유기동물보호센터,34.7711356,127.0798978
2025-02-07,개,믹스견,수컷,전북특별자치도 부안군,부안군 동물보호센터,35.7316783,126.7330195
2025-02-07,개,믹스견,암컷,울산광역시 울주군,울산유기동물보호센터,35.5222362,129.2423693
2025-02-07,개,믹스견,암컷,울산광역시 울주군,울산유기동물보호센터,35.5222362,129.2423693
2025-02-07,개,믹스견,수컷,울산광역시 울주군,울산유기동물보호센터,35.5222362,129.2423693
2025-02-07,고양이,한국 고양이,미상,대전광역시 유성구,대전동물보호센터,36.3620732,127.3564099
2025-02-07,개,믹스견,암컷,대전광역시 유성구,대전동물보호센터,36.3620732,127.3564099
2025-02-07,개,믹스견,수컷,전라남도 해남군,해남유기동물보호센터,34.55269,126.52431
2025-02-07,개,믹스견,암컷,경기도 고양시,고양시동물보호센터,37.6581862,126.8319452
2025-02-07,개,믹스견,암컷,경상남도 의령군,의령군 동물보호센터,35.322003,128.2617827
2025-02-07,개,믹스견,암컷,경상북도 의성군,의성동물보호센터,36.3524,128.697
2025-02-07,개,믹스견,암컷,경상북도 의성군,의성동물보호센터,36.3524,128.697
2025-02-07,개,믹스견,암컷,경상북도 의성군,의성동물보호센터,36.3524,128.697
2025-02-07,개,믹스견,암컷,경상북도 의성군,의성동물보호센터,36.3524,128.697
2025-02-07,개,믹스견,암컷,경상북도 의성군,의성동물보호센터,36.3524,128.697
2025-02-07,개,믹스견,수컷,경상북도 경산시,경산시유기동물보호소,35.825122,128.741329
2025-02-07,개,믹스견,암컷,경상북도 상주시,상주시 동물보호센터,36.4104478,128.1590614
2025-02-07,개,믹스견,수컷,경상북도 포항시,(사)영일동물플러스,36.0189315,129.3429384
2025-02-07,개,믹스견,암컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-02-07,개,믹스견,수컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-02-07,개,믹스견,수컷,전라남도 곡성군,곡성군동물보호소,35.2818969,127.2914673
2025-02-07,개,믹스견,수컷,전북특별자치도 정읍시,정읍시 동물보호소,35.5697678,126.8559787
2025-02-07,개,믹스견,암컷,전북특별자치도 정읍시,정읍시 동물보호소,35.5697678,126.8559787
2025-02-07,개,믹스견,수컷,강원특별자치도 강릉시,강릉시 동물사랑센터,37.7525313,128.8759523
2025-02-07,개,진도견,암컷,경기도 여주시,위더스 동물보호센터,37.2982901,127.637033
2025-02-07,개,믹스견,수컷,경기도 여주시,위더스 동물보호센터,37.2982901,127.637033
2025-02-07,개,믹스견,암컷,경기도 여주시,위더스 동물보호센터,37.2982901,127.637033
2025-02-07,고양이,한국 고양이,암컷,경기도 이천시,위더스 동물보호센터,37.2808823,127.4429132
2025-02-07,개,믹스견,암컷,경상북도 경산시,경산시유기동물보호소,35.825122,128.741329
2025-02-06,개,믹스견,암컷,강원특별자치도 홍천군,홍천군유기동물보호소,37.6967,127.8888
2025-02-06,개,믹스견,암컷,강원특별자치도 횡성군,횡성유기동물보호센터,37.4916,127.985
2025-02-06,개,믹스견,암컷,충청남도 금산군,제일동물병원,36.1087249,127.48815
2025-02-06,개,믹스견,암컷,충청남도 논산시,논산시 동물보호센터,36.1868154,127.0987538
2025-02-06,고양이,페르시안,암컷,경상남도 통영시,고양이보호분양센터,34.854254,128.433205
2025-02-06,개,믹스견,수컷,전북특별자치도 익산시,익산유기동물보호소,35.9479291,126.9578025
2025-02-06,개,믹스견,암컷,전북특별자치도 익산시,익산유기동물보호소,35.9479291,126.9578025
2025-02-06,개,믹스견,암컷,전북특별자치도 익산시,익산유기동물보호소,35.9479291,126.9578025
2025-02-06,개,믹스견,수컷,전북특별자치도 익산시,익산유기동물보호소,35.9479291,126.9578025
2025-02-06,개,믹스견,수컷,강원특별자치도 영월군,영월군 동물보호센터,37.1834983,128.4619814
2025-02-06,개,믹스견,수컷,부산광역시 북구,부산동물보호센터,35.1969,128.9901999
2025-02-06,개,믹스견,수컷,부산광역시 북구,부산동물보호센터,35.1969,128.9901999
2025-02-06,개,믹스견,수컷,경상남도 창녕군,창녕 유기동물보호소,35.5443876,128.4921938
2025-02-06,개,믹스견,수컷,경상남도 창녕군,창녕 유기동물보호소,35.5443876,128.4921938
2025-02-06,개,믹스견,암컷,경상남도 창녕군,창녕 유기동물보호소,35.5443876,128.4921938
2025-02-06,개,믹스견,암컷,경상남도 진주시,진주시동물보호센터,35.1803459,128.1079953
2025-02-06,개,믹스견,수컷,경상북도 경산시,경산시유기동물보호소,35.825122,128.741329
2025-02-06,개,믹스견,수컷,경상북도 경산시,경산시유기동물보호소,35.825122,128.741329
2025-02-06,개,믹스견,수컷,경상북도 포항시,(사)영일동물플러스,36.0189315,129.3429384
2025-02-06,개,믹스견,암컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-02-06,개,믹스견,수컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-02-06,개,믹스견,암컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-02-06,개,믹스견,수컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-02-06,고양이,한국 고양이,암컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-02-06,개,믹스견,수컷,전북특별자치도 부안군,부안군 동물보호센터,35.7316783,126.7330195
2025-02-06,개,믹스견,수컷,전북특별자치도 부안군,부안군 동물보호센터,35.7316783,126.7330195
2025-02-06,개,믹스견,수컷,전북특별자치도 김제시,전북말산업복합센터,35.803815,126.880557
2025-02-06,개,믹스견,암컷,전북특별자치도 김제시,전북말산업복합센터,35.803815,126.880557
2025-02-06,개,믹스견,암컷,전북특별자치도 전주시,사랑플러스동물병원,35.8237631,127.1472805
2025-02-06,개,믹스견,암컷,충청남도 홍성군,금일동물보호센터,36.6010501,126.6611667
2025-02-06,개,믹스견,수컷,충청남도 홍성군,금일동물보호센터,36.6010501,126.6611667
2025-02-06,개,믹스견,수컷,충청남도 홍성군,금일동물보호센터,36.6010501,126.6611667
2025-02-06,개,믹스견,암컷,충청남도 천안시,천안시 동물보호센터,36.8150283,127.1140654
2025-02-06,개,믹스견,암컷,충청남도 천안시,천안시 동물보호센터,36.8150283,127.1140654
2025-02-06,개,믹스견,수컷,충청남도 천안시,천안시 동물보호센터,36.8150283,127.1140654
2025-02-06,개,믹스견,수컷,충청남도 천안시,천안시 동물보호센터,36.8150283,127.1140654
2025-02-06,개,믹스견,암컷,충청남도 천안시,천안시 동물보호센터,36.8150283,127.1140654
2025-02-06,개,믹스견,수컷,충청남도 천안시,천안시 동물보호센터,36.8150283,127.1140654
2025-02-06,개,믹스견,암컷,충청남도 천안시,천안시 동물보호센터,36.8150283,127.1140654
2025-02-06,개,믹스견,암컷,충청북도 청주시,반려동물보호센터,36.6421169,127.4891742
2025-02-06,개,믹스견,수컷,충청북도 청주시,반려동물보호센터,36.6421169,127.4891742
2025-02-06,개,믹스견,암컷,경기도 부천시,부천시수의사회,37.5014422,126.7660139
2025-02-06,개,진도견,수컷,경기도 수원시,수원시 동물보호센터,37.2633325,127.0287472
2025-02-06,개,믹스견,암컷,대구광역시 군위군,군위종합동물병원,36.2425017,128.5732027
2025-02-06,개,믹스견,암컷,대구광역시 군위군,군위종합동물병원,36.2425017,128.5732027
2025-02-06,개,믹스견,암컷,대구광역시 군위군,군위종합동물병원,36.2425017,128.5732027
2025-02-06,개,믹스견,암컷,대구광역시 군위군,군위종합동물병원,36.2425017,128.5732027
2025-02-06,개,믹스견,수컷,대구광역시 군위군,군위종합동물병원,36.2425017,128.5732027
2025-02-06,개,믹스견,수컷,대구광역시 군위군,군위종합동물병원,36.2425017,128.5732027
2025-02-06,개,믹스견,암컷,대구광역시 군위군,군위종합동물병원,36.2425017,128.5732027
2025-02-06,개,믹스견,암컷,대구광역시 군위군,군위종합동물병원,36.2425017,128.5732027
2025-02-06,개,믹스견,암컷,대구광역시 군위군,군위종합동물병원,36.2425017,128.5732027
2025-02-06,개,믹스견,수컷,대구광역시 군위군,군위종합동물병원,36.2425017,128.5732027
2025-02-06,개,믹스견,수컷,경상북도 경산시,경산시유기동물보호소,35.825122,128.741329
2025-02-06,개,믹스견,암컷,경상북도 경산시,경산시유기동물보호소,35.825122,128.741329
2025-02-06,개,믹스견,암컷,경상북도 경산시,경산시유기동물보호소,35.825122,128.741329
2025-02-06,개,믹스견,암컷,전북특별자치도 완주군,완주군유기동물보호소,35.9039,127.1622
2025-02-06,개,보더 콜리,암컷,경기도 양평군,양평군유기동물보호소,37.4916,127.4875
2025-02-05,개,믹스견,수컷,전라남도 무안군,무안군유기동물보호소,34.9905794,126.4812377
2025-02-05,개,믹스견,수컷,전라남도 고흥군,고흥군임시보호센터,34.6044123,127.276384
2025-02-05,개,믹스견,수컷,전라남도 무안군,무안군유기동물보호소,34.9905794,126.4812377
2025-02-05,개,믹스견,암컷,강원특별자치도 양양군,양양군유기동물보호소,38.0751,128.6191
2025-02-05,개,믹스견,암컷,강원특별자치도 양양군,양양군유기동물보호소,38.0751,128.6191
2025-02-05,개,믹스견,암컷,경상북도 울진군,울진군동물보호센터,36.993,129.4006
2025-02-05,개,믹스견,수컷,전라남도 나주시,나주유기동물보호센터,35.0158859,126.7108313
2025-02-05,개,믹스견,수컷,경상남도 거제시,거제시유기동물보호소,34.8804677,128.621207
2025-02-05,개,믹스견,암컷,경상남도 거제시,거제시유기동물보호소,34.8804677,128.621207
2025-02-05,개,믹스견,수컷,충청남도 논산시,논산시 동물보호센터,36.1868154,127.0987538
2025-02-05,개,믹스견,수컷,울산광역시 남구,울산유기동물보호센터,35.4984869,129.3459362
2025-02-05,개,믹스견,수컷,대전광역시 유성구,대전동물보호센터,36.3620732,127.3564099
2025-02-05,고양이,믹스묘,수컷,충청남도 아산시,아산동물복지지원센터,36.7899498,127.0026769
2025-02-05,고양이,믹스묘,수컷,충청남도 아산시,아산동물복지지원센터,36.7899498,127.0026769
2025-02-05,개,믹스견,수컷,경상남도 밀양시,밀양시 동물보호센터,35.503839,128.7466992
2025-02-05,개,믹스견,암컷,경상북도 고령군,고령군 유기견 보호소,35.7258,128.2632
2025-02-05,개,믹스견,암컷,경상북도 고령군,고령군 유기견 보호소,35.7258,128.2632
2025-02-05,개,믹스견,수컷,경상북도 의성군,의성동물보호센터,36.3524,128.697
2025-02-05,개,믹스견,암컷,전라남도 고흥군,고흥군임시보호센터,34.6044123,127.276384
2025-02-05,개,믹스견,수컷,전라남도 구례군,구례군동물보호센터,35.2203329,127.473277
2025-02-05,개,믹스견,암컷,전라남도 순천시,순천시유기동물보호소,34.9505457,127.4872992
2025-02-05,개,믹스견,암컷,충청남도 당진시,당진시동물보호소,36.8904083,126.6461833
2025-02-05,개,믹스견,암컷,충청남도 서산시,서산시 동물보호센터,36.784499,126.450317
2025-02-05,개,믹스견,수컷,충청남도 아산시,아산동물복지지원센터,36.7899498,127.0026769
2025-02-05,개,믹스견,암컷,강원특별자치도 화천군,화천군농업기술센터,38.1063,127.708
2025-02-05,개,믹스견,암컷,경기도 여주시,위더스 동물보호센터,37.2982901,127.637033
2025-02-05,개,믹스견,수컷,경기도 광주시,광주TNR동물병원초월,37.4290844,127.255189
2025-02-05,개,믹스견,수컷,경기도 양평군,양평군유기동물보호소,37.4916,127.4875
2025-02-04,개,믹스견,암컷,경기도 용인시,용인시 동물보호센터,37.2405741,127.1785572
2025-02-04,개,믹스견,수컷,전라남도 곡성군,곡성군동물보호소,35.2818969,127.2914673
2025-02-04,개,믹스견,수컷,충청남도 금산군,제일동물병원,36.1087249,127.48815
2025-02-04,개,믹스견,암컷,울산광역시 울주군,울산유기동물보호센터,35.5222362,129.2423693
2025-02-04,개,믹스견,수컷,울산광역시 울주군,울산유기동물보호센터,35.5222362,129.2423693
2025-02-04,개,믹스견,암컷,울산광역시 울주군,울산유기동물보호센터,35.5222362,129.2423693
2025-02-04,개,믹스견,수컷,울산광역시 울주군,울산유기동물보호센터,35.5222362,129.2423693
2025-02-04,개,믹스견,암컷,울산광역시 울주군,울산유기동물보호센터,35.5222362,129.2423693
2025-02-04,개,믹스견,수컷,울산광역시 울주군,울산유기동물보호센터,35.5222362,129.2423693
2025-02-04,개,믹스견,수컷,울산광역시 중구,울산유기동물보호센터,35.5693863,129.3327997
2025-02-04,개,믹스견,암컷,전북특별자치도 익산시,익산유기동물보호소,35.9479291,126.9578025
2025-02-04,개,믹스견,수컷,전북특별자치도 군산시,군산유기동물보호센터,35.9679984,126.7369036
2025-02-04,개,믹스견,암컷,전북특별자치도 군산시,군산유기동물보호센터,35.9679984,126.7369036
2025-02-04,개,믹스견,암컷,전북특별자치도 군산시,군산유기동물보호센터,35.9679984,126.7369036
2025-02-04,고양이,한국 고양이,암컷,충청북도 보은군,보은군동물보호센터,36.4890118,127.729242
2025-02-04,개,믹스견,수컷,경상남도 함안군,함안군유기동물보호소,35.2726875,128.4065038
2025-02-04,개,믹스견,암컷,경상남도 밀양시,밀양시 동물보호센터,35.503839,128.7466992
2025-02-04,개,말티즈,수컷,경상남도 진주시,진주시동물보호센터,35.1803459,128.1079953
2025-02-04,개,믹스견,수컷,경상북도 성주군,성주유기동물보호센터,35.9190065,128.283486
2025-02-04,개,믹스견,수컷,전라남도 장성군,장성군동물보호센터,35.3017065,126.7844061
2025-02-04,개,믹스견,수컷,전라남도 순천시,순천시유기동물보호소,34.9505457,127.4872992
2025-02-04,개,믹스견,수컷,전라남도 순천시,순천시유기동물보호소,34.9505457,127.4872992
2025-02-04,개,믹스견,수컷,전북특별자치도 김제시,전북말산업복합센터,35.803815,126.880557
2025-02-04,개,믹스견,암컷,전북특별자치도 김제시,전북말산업복합센터,35.803815,126.880557
2025-02-04,개,믹스견,암컷,전북특별자치도 김제시,전북말산업복합센터,35.803815,126.880557
2025-02-04,개,믹스견,수컷,전북특별자치도 김제시,전북말산업복합센터,35.803815,126.880557
2025-02-04,개,믹스견,수컷,전북특별자치도 김제시,전북말산업복합센터,35.803815,126.880557
2025-02-04,개,믹스견,암컷,전북특별자치도 김제시,전북말산업복합센터,35.803815,126.880557
2025-02-04,개,믹스견,수컷,충청남도 천안시,천안시 동물보호센터,36.8150283,127.1140654
2025-02-04,개,믹스견,암컷,충청남도 천안시,천안시 동물보호센터,36.8150283,127.1140654
2025-02-04,개,믹스견,암컷,충청남도 천안시,천안시 동물보호센터,36.8150283,127.1140654
2025-02-04,개,믹스견,암컷,충청남도 천안시,천안시 동물보호센터,36.8150283,127.1140654
2025-02-04,개,믹스견,암컷,충청남도 천안시,천안시 동물보호센터,36.8150283,127.1140654
2025-02-04,고양이,한국 고양이,수컷,충청북도 청주시,반려동물보호센터,36.6421169,127.4891742
2025-02-04,개,믹스견,암컷,충청북도 충주시,충주시동물보호센터,36.9907334,127.9259891
2025-02-04,개,믹스견,수컷,경기도 광주시,광주TNR동물병원초월,37.4290844,127.255189
2025-02-04,개,믹스견,암컷,경기도 시흥시,시흥동물누리보호센터,37.3798891,126.8032255
2025-02-04,개,믹스견,수컷,경기도 고양시,고양시동물보호센터,37.6581862,126.8319452
2025-02-04,개,믹스견,수컷,광주광역시 서구,광주동물보호센터,35.1521401,126.8900561
2025-02-04,개,믹스견,암컷,대구광역시 군위군,군위종합동물병원,36.2425017,128.5732027
2025-02-04,개,믹스견,암컷,대구광역시 군위군,군위종합동물병원,36.2425017,128.5732027
2025-02-04,개,믹스견,암컷,대구광역시 군위군,군위종합동물병원,36.2425017,128.5732027
2025-02-04,개,믹스견,암컷,대구광역시 군위군,군위종합동물병원,36.2425017,128.5732027
2025-02-04,개,믹스견,암컷,대구광역시 군위군,군위종합동물병원,36.2425017,128.5732027
2025-02-04,개,믹스견,수컷,전북특별자치도 완주군,완주군유기동물보호소,35.9039,127.1622
2025-02-04,개,믹스견,암컷,전북특별자치도 완주군,완주군유기동물보호소,35.9039,127.1622
2025-02-03,개,믹스견,수컷,전라남도 완도군,유기동물임시보호센터,34.3110373,126.7553933
2025-02-03,개,믹스견,암컷,경상남도 하동군,하동군유기동물보호소,35.0670735,127.7516778
2025-02-03,개,골든 리트리버,수컷,충청남도 홍성군,금일동물보호센터,36.6010501,126.6611667
2025-02-03,개,믹스견,암컷,경상북도 구미시,구미시 동물보호센터,36.1195513,128.3444692
2025-02-03,개,믹스견,수컷,경상북도 구미시,구미시 동물보호센터,36.1195513,128.3444692
2025-02-03,개,믹스견,수컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-02-03,개,믹스견,암컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-02-03,개,믹스견,수컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-02-03,개,믹스견,암컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-02-03,개,믹스견,암컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-02-03,개,믹스견,수컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-02-03,개,믹스견,암컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-02-03,개,믹스견,암컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-02-03,개,믹스견,수컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-02-03,개,믹스견,암컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-02-03,개,믹스견,암컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-02-03,개,믹스견,수컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-02-03,개,믹스견,수컷,전북특별자치도 익산시,익산유기동물보호소,35.9479291,126.9578025
2025-02-03,개,믹스견,수컷,전북특별자치도 익산시,익산유기동물보호소,35.9479291,126.9578025
2025-02-03,기타,염소,미상,경기도 안산시,한국야생동물보호협회,37.3217152,126.8308604
2025-02-03,개,믹스견,미상,울산광역시 울주군,울산유기동물보호센터,35.5222362,129.2423693
2025-02-03,개,믹스견,암컷,울산광역시 울주군,울산유기동물보호센터,35.5222362,129.2423693
2025-02-03,개,믹스견,수컷,세종특별자치시 세종특별자치시,세종유기동물보호센터,36.4799999,127.289
2025-02-03,개,믹스견,암컷,세종특별자치시 세종특별자치시,세종유기동물보호센터,36.4799999,127.289
2025-02-03,개,믹스견,수컷,경상남도 창원시,창원유기동물보호소,35.227956,128.6818586
2025-02-03,개,믹스견,수컷,경상남도 거창군,나래동물병원,35.6872871,127.9138505
2025-02-03,개,믹스견,수컷,경상남도 거창군,나래동물병원,35.6872871,127.9138505
2025-02-03,개,믹스견,수컷,경상남도 거창군,나래동물병원,35.6872871,127.9138505
2025-02-03,개,믹스견,수컷,경상남도 거창군,나래동물병원,35.6872871,127.9138505
2025-02-03,개,믹스견,암컷,경상남도 거창군,나래동물병원,35.6872871,127.9138505
2025-02-03,개,믹스견,암컷,경상남도 산청군,산청동물보호센터,35.4154624,127.873663
2025-02-03,개,믹스견,암컷,경상남도 산청군,산청동물보호센터,35.4154624,127.873663
2025-02-03,개,믹스견,암컷,경상남도 진주시,진주시동물보호센터,35.1803459,128.1079953
2025-02-03,개,믹스견,암컷,경상북도 김천시,김천시 동물보호센터,36.1398035,128.1139534
2025-02-03,개,시바,수컷,전라남도 화순군,화순군유기동물보호소,35.0643095,126.9864311
2025-02-03,개,믹스견,암컷,전북특별자치도 부안군,부안군 동물보호센터,35.7316783,126.7330195
2025-02-03,개,믹스견,암컷,전북특별자치도 전주시,행복한동물병원,35.8237631,127.1472805
2025-02-03,개,믹스견,수컷,충청남도 홍성군,금일동물보호센터,36.6010501,126.6611667
2025-02-03,개,믹스견,암컷,충청남도 서산시,서산시 동물보호센터,36.784499,126.450317
2025-02-03,개,믹스견,수컷,충청남도 천안시,천안시 동물보호센터,36.8150283,127.1140654
2025-02-03,개,믹스견,수컷,강원특별자치도 속초시,속초시유기동물보호소,38.2069574,128.5913424
2025-02-03,개,푸들,수컷,경기도 양평군,양평군유기동물보호소,37.4916,127.4875
2025-02-03,개,믹스견,수컷,경기도 용인시,용인시 동물보호센터,37.2405741,127.1785572
2025-02-03,개,믹스견,수컷,경기도 시흥시,시흥동물누리보호센터,37.3798891,126.8032255
2025-02-03,개,믹스견,수컷,경기도 고양시,고양시동물보호센터,37.6581862,126.8319452
2025-02-03,개,믹스견,수컷,인천광역시 남동구,인천광역시수의사회,37.446902,126.7315126
2025-02-03,개,믹스견,암컷,경상북도 경산시,경산시유기동물보호소,35.825122,128.741329
2025-02-02,개,믹스견,암컷,강원특별자치도 횡성군,횡성유기동물보호센터,37.4916,127.985
2025-02-02,개,믹스견,암컷,경상북도 안동시,유기동물보호센터,36.5634886,128.7260798
2025-02-02,개,믹스견,수컷,경기도 안산시,한국야생동물보호협회,37.3217152,126.8308604
2025-02-02,개,믹스견,수컷,부산광역시 수영구,(사)동부동물보호협회,35.1454,129.1127
2025-02-02,개,믹스견,암컷,부산광역시 수영구,(사)동부동물보호협회,35.1454,129.1127
2025-02-02,개,믹스견,암컷,부산광역시 수영구,(사)동부동물보호협회,35.1454,129.1127
2025-02-02,개,믹스견,암컷,부산광역시 수영구,(사)동부동물보호협회,35.1454,129.1127
2025-02-02,개,믹스견,암컷,충청북도 청주시,반려동물보호센터,36.6421169,127.4891742
2025-02-01,개,믹스견,수컷,경상남도 밀양시,밀양시 동물보호센터,35.503839,128.7466992
2025-02-01,개,믹스견,암컷,전북특별자치도 정읍시,정읍시 동물보호소,35.5697678,126.8559787
2025-02-01,고양이,믹스묘,미상,대구광역시 군위군,군위종합동물병원,36.2425017,128.5732027
2025-02-01,고양이,믹스묘,미상,대구광역시 군위군,군위종합동물병원,36.2425017,128.5732027
2025-02-01,개,믹스견,수컷,경상북도 안동시,유기동물보호센터,36.5634886,128.7260798
2025-02-01,개,믹스견,수컷,전북특별자치도 부안군,부안군 동물보호센터,35.7316783,126.7330195
2025-02-01,개,믹스견,암컷,전북특별자치도 익산시,익산유기동물보호소,35.9479291,126.9578025
2025-02-01,개,믹스견,수컷,전북특별자치도 익산시,익산유기동물보호소,35.9479291,126.9578025
2025-02-01,개,믹스견,수컷,전북특별자치도 익산시,익산유기동물보호소,35.9479291,126.9578025
2025-02-01,개,믹스견,암컷,충청남도 아산시,아산동물복지지원센터,36.7899498,127.0026769
2025-02-01,개,믹스견,수컷,울산광역시 울주군,울산유기동물보호센터,35.5222362,129.2423693
2025-02-01,개,믹스견,암컷,울산광역시 울주군,울산유기동물보호센터,35.5222362,129.2423693
2025-02-01,개,믹스견,암컷,울산광역시 울주군,울산유기동물보호센터,35.5222362,129.2423693
2025-02-01,개,믹스견,수컷,인천광역시 부평구,삼산종합동물병원,37.5070221,126.7220068
2025-02-01,개,믹스견,암컷,경상남도 남해군,남해군동물보호센터,34.8374437,127.8925589
2025-02-01,개,미니어쳐 핀셔,암컷,충청북도 청주시,반려동물보호센터,36.6421169,127.4891742
2025-02-01,개,믹스견,암컷,강원특별자치도 원주시,원주시동물보호센터,37.3420996,127.9197603
2025-02-01,개,믹스견,수컷,경기도 고양시,고양시동물보호센터,37.6581862,126.8319452
2025-02-01,고양이,한국 고양이,암컷,인천광역시 강화군,디디동물병원,37.746,126.488
