received_date,animal_type,kind,sex,province,shelter
2025-04-25,개,믹스견,암컷,광주광역시 북구,광주동물보호센터
2025-04-25,개,믹스견,수컷,인천광역시 서구,우리동물병원
2025-04-25,고양이,한국 고양이,암컷,대구광역시 달성군,119동물병원
2025-04-25,고양이,한국 고양이,미상,대구광역시 달성군,119동물병원
2025-04-25,고양이,한국 고양이,미상,대구광역시 달성군,119동물병원
2025-04-25,고양이,한국 고양이,수컷,대구광역시 달성군,119동물병원
2025-04-25,개,믹스견,암컷,경상북도 문경시,종합축산
2025-04-25,개,요크셔 테리어,암컷,경기도 남양주시,남양주시동물보호센터
2025-04-24,개,믹스견,미상,인천광역시 강화군,디디동물병원
2025-04-24,개,믹스견,미상,인천광역시 강화군,디디동물병원
2025-04-24,개,믹스견,수컷,강원특별자치도 횡성군,횡성유기동물보호센터
2025-04-24,개,믹스견,수컷,부산광역시 강서구,(사)하얀비둘기
2025-04-24,개,믹스견,암컷,부산광역시 강서구,(사)하얀비둘기
2025-04-24,개,믹스견,암컷,전라남도 장흥군,장흥군 동물보호센터
2025-04-24,개,믹스견,수컷,전라남도 장흥군,장흥군 동물보호센터
2025-04-24,개,믹스견,수컷,전라남도 장흥군,장흥군 동물보호센터
2025-04-24,개,믹스견,수컷,전라남도 장흥군,장흥군 동물보호센터
2025-04-24,개,믹스견,암컷,전라남도 장흥군,장흥군 동물보호센터
2025-04-24,개,믹스견,암컷,전라남도 장흥군,장흥군 동물보호센터
2025-04-24,개,믹스견,암컷,전라남도 장흥군,장흥군 동물보호센터
2025-04-24,개,믹스견,암컷,전라남도 장흥군,장흥군 동물보호센터
2025-04-24,개,믹스견,수컷,전라남도 장흥군,장흥군 동물보호센터
2025-04-24,개,믹스견,암컷,전라남도 장흥군,장흥군 동물보호센터
2025-04-24,개,믹스견,암컷,전라남도 장흥군,장흥군 동물보호센터
2025-04-24,개,믹스견,암컷,전라남도 장흥군,장흥군 동물보호센터
2025-04-24,개,진도견,수컷,경상북도 안동시,유기동물보호센터
2025-04-24,개,진도견,수컷,경상북도 안동시,유기동물보호센터
2025-04-24,개,진도견,수컷,경상북도 안동시,유기동물보호센터
2025-04-24,개,진도견,암컷,경상북도 안동시,유기동물보호센터
2025-04-24,개,믹스견,암컷,강원특별자치도 원주시,원주시동물보호센터
2025-04-24,개,믹스견,수컷,강원특별자치도 원주시,원주시동물보호센터
2025-04-24,개,믹스견,암컷,강원특별자치도 원주시,원주시동물보호센터
2025-04-24,고양이,한국 고양이,암컷,강원특별자치도 원주시,원주시동물보호센터
2025-04-24,개,믹스견,암컷,울산광역시 울주군,울산유기동물보호센터
2025-04-24,고양이,한국 고양이,수컷,인천광역시 계양구,신영재동물병원
2025-04-24,개,믹스견,암컷,인천광역시 계양구,신영재동물병원
2025-04-24,고양이,한국 고양이,암컷,인천광역시 계양구,신영재동물병원
2025-04-24,개,믹스견,암컷,서울특별시 서초구,한국동물구조관리협회
2025-04-24,개,믹스견,암컷,서울특별시 서초구,한국동물구조관리협회
2025-04-24,고양이,한국 고양이,수컷,서울특별시 중랑구,한국동물구조관리협회
2025-04-24,개,믹스견,수컷,제주특별자치도 제주특별자치도,제주 동물보호센터
2025-04-24,개,진도견,수컷,전북특별자치도 익산시,익산유기동물보호소
2025-04-24,개,믹스견,암컷,전라남도 영암군,유기동물 삼호 보호소
2025-04-24,개,믹스견,암컷,전라남도 영암군,유기동물 삼호 보호소
2025-04-24,개,믹스견,수컷,전라남도 영암군,유기동물 삼호 보호소
2025-04-24,개,믹스견,암컷,전라남도 영암군,유기동물 삼호 보호소
2025-04-24,개,믹스견,수컷,부산광역시 강서구,(사)하얀비둘기
2025-04-24,개,믹스견,암컷,부산광역시 강서구,(사)하얀비둘기
2025-04-24,개,믹스견,암컷,제주특별자치도 제주특별자치도,제주 동물보호센터
2025-04-24,개,믹스견,수컷,제주특별자치도 제주특별자치도,제주 동물보호센터
2025-04-24,개,믹스견,수컷,경상남도 하동군,하동군유기동물보호소
2025-04-24,개,골든 리트리버,수컷,경상남도 밀양시,밀양시 동물보호센터
2025-04-24,개,믹스견,암컷,경상남도 김해시,(사)동물보호관리협회
2025-04-24,개,말티즈,수컷,경상남도 김해시,(사)동물보호관리협회
2025-04-24,개,믹스견,암컷,경상남도 통영시,통영시동물보호센터
2025-04-24,개,믹스견,암컷,전라남도 신안군,신안군유기동물보호소
2025-04-24,개,믹스견,암컷,전라남도 해남군,해남유기동물보호센터
2025-04-24,개,믹스견,암컷,전라남도 해남군,해남유기동물보호센터
2025-04-24,개,믹스견,수컷,전라남도 화순군,화순군유기동물보호소
2025-04-24,개,믹스견,암컷,전라남도 화순군,화순군유기동물보호소
2025-04-24,개,믹스견,암컷,전라남도 화순군,화순군유기동물보호소
2025-04-24,개,믹스견,암컷,전라남도 화순군,화순군유기동물보호소
2025-04-24,개,믹스견,수컷,전라남도 화순군,화순군유기동물보호소
2025-04-24,개,믹스견,수컷,전라남도 화순군,화순군유기동물보호소
2025-04-24,개,믹스견,수컷,전라남도 화순군,화순군유기동물보호소
2025-04-24,개,믹스견,암컷,전라남도 화순군,화순군유기동물보호소
2025-04-24,개,믹스견,수컷,전라남도 화순군,화순군유기동물보호소
2025-04-24,개,믹스견,암컷,전라남도 화순군,화순군유기동물보호소
2025-04-24,개,믹스견,수컷,전라남도 화순군,화순군유기동물보호소
2025-04-24,개,믹스견,암컷,전라남도 화순군,화순군유기동물보호소
2025-04-24,개,믹스견,암컷,전라남도 화순군,화순군유기동물보호소
2025-04-24,개,믹스견,암컷,전라남도 화순군,화순군유기동물보호소
2025-04-24,개,믹스견,수컷,전라남도 화순군,화순군유기동물보호소
2025-04-24,개,믹스견,암컷,전라남도 화순군,화순군유기동물보호소
2025-04-24,개,믹스견,암컷,전라남도 화순군,화순군유기동물보호소
2025-04-24,개,믹스견,암컷,전라남도 화순군,화순군유기동물보호소
2025-04-24,개,믹스견,암컷,전라남도 화순군,화순군유기동물보호소
2025-04-24,개,믹스견,수컷,전라남도 화순군,화순군유기동물보호소
2025-04-24,개,믹스견,수컷,전라남도 화순군,화순군유기동물보호소
2025-04-24,개,치와와,암컷,전라남도 화순군,화순군유기동물보호소
2025-04-24,개,믹스견,암컷,전라남도 여수시,유기동물보호소
2025-04-24,개,믹스견,암컷,전라남도 여수시,유기동물보호소
2025-04-24,개,믹스견,수컷,전북특별자치도 익산시,익산유기동물보호소
2025-04-24,고양이,한국 고양이,암컷,전북특별자치도 익산시,익산유기동물보호소
2025-04-24,고양이,한국 고양이,수컷,전북특별자치도 익산시,익산유기동물보호소
2025-04-24,고양이,한국 고양이,수컷,전북특별자치도 익산시,익산유기동물보호소
2025-04-24,개,믹스견,암컷,전북특별자치도 군산시,군산유기동물보호센터
2025-04-24,개,믹스견,수컷,충청남도 홍성군,금일동물보호센터
2025-04-24,개,믹스견,암컷,충청남도 홍성군,금일동물보호센터
2025-04-24,개,믹스견,암컷,충청남도 홍성군,금일동물보호센터
2025-04-24,개,믹스견,수컷,충청남도 홍성군,금일동물보호센터
2025-04-24,개,믹스견,수컷,충청남도 부여군,남부여동물보호소
2025-04-24,개,믹스견,암컷,충청남도 부여군,남부여동물보호소
2025-04-24,개,믹스견,암컷,충청남도 부여군,남부여동물보호소
2025-04-24,개,믹스견,암컷,충청남도 보령시,보령시유기동물보호소
2025-04-24,개,믹스견,수컷,충청북도 증평군,가정견훈련소
2025-04-24,개,믹스견,암컷,충청북도 충주시,충주시동물보호센터
2025-04-24,개,믹스견,수컷,충청북도 충주시,충주시동물보호센터
2025-04-24,개,믹스견,암컷,강원특별자치도 홍천군,홍천군유기동물보호소
2025-04-24,개,스탠다드 닥스훈트,수컷,강원특별자치도 춘천시,춘천시 동물보호센터
2025-04-24,개,스탠다드 닥스훈트,수컷,강원특별자치도 춘천시,춘천시 동물보호센터
2025-04-24,개,믹스견,수컷,경기도 포천시,한국동물구조관리협회
2025-04-24,개,믹스견,암컷,경기도 포천시,한국동물구조관리협회
2025-04-24,개,믹스견,수컷,경기도 연천군,한국동물구조관리협회
2025-04-24,개,믹스견,수컷,경기도 연천군,한국동물구조관리협회
2025-04-24,개,믹스견,수컷,경기도 김포시,한국동물구조관리협회
2025-04-24,개,믹스견,수컷,경기도 김포시,한국동물구조관리협회
2025-04-24,고양이,한국 고양이,암컷,경기도 파주시,한국동물구조관리협회
2025-04-24,고양이,한국 고양이,암컷,경기도 파주시,한국동물구조관리협회
2025-04-24,고양이,한국 고양이,암컷,경기도 파주시,한국동물구조관리협회
2025-04-24,고양이,한국 고양이,암컷,경기도 파주시,한국동물구조관리협회
2025-04-24,고양이,한국 고양이,암컷,경기도 파주시,한국동물구조관리협회
2025-04-24,고양이,한국 고양이,암컷,경기도 파주시,한국동물구조관리협회
2025-04-24,고양이,한국 고양이,암컷,경기도 파주시,한국동물구조관리협회
2025-04-24,고양이,한국 고양이,암컷,경기도 파주시,한국동물구조관리협회
2025-04-24,개,믹스견,수컷,경기도 고양시,고양시동물보호센터
2025-04-24,개,믹스견,암컷,경기도 고양시,고양시동물보호센터
2025-04-24,개,믹스견,미상,울산광역시 북구,울산유기동물보호센터
2025-04-24,개,믹스견,암컷,울산광역시 북구,울산유기동물보호센터
2025-04-24,개,믹스견,암컷,울산광역시 북구,울산유기동물보호센터
2025-04-24,개,말티즈,수컷,울산광역시 남구,울산유기동물보호센터
2025-04-24,개,말티즈,수컷,울산광역시 남구,울산유기동물보호센터
2025-04-24,개,말티즈,암컷,울산광역시 남구,울산유기동물보호센터
2025-04-24,개,치와와,수컷,대전광역시 서구,대전동물보호센터
2025-04-24,개,푸들,수컷,광주광역시 서구,광주동물보호센터
2025-04-24,개,믹스견,수컷,인천광역시 강화군,디디동물병원
2025-04-24,개,믹스견,수컷,인천광역시 강화군,디디동물병원
2025-04-24,개,믹스견,암컷,인천광역시 강화군,디디동물병원
2025-04-24,개,믹스견,수컷,인천광역시 강화군,디디동물병원
2025-04-24,개,믹스견,수컷,인천광역시 강화군,디디동물병원
2025-04-24,개,믹스견,암컷,인천광역시 강화군,디디동물병원
2025-04-24,고양이,한국 고양이,수컷,인천광역시 부평구,늘푸른동물병원
2025-04-24,고양이,한국 고양이,암컷,대구광역시 남구,대구유기동물보호협회
2025-04-24,고양이,한국 고양이,암컷,대구광역시 남구,대구유기동물보호협회
2025-04-24,고양이,한국 고양이,암컷,대구광역시 남구,대구유기동물보호협회
2025-04-24,고양이,믹스묘,수컷,부산광역시 남구,(사)동부동물보호협회
2025-04-24,고양이,믹스묘,수컷,부산광역시 남구,(사)동부동물보호협회
2025-04-24,고양이,믹스묘,수컷,부산광역시 남구,(사)동부동물보호협회
2025-04-24,고양이,믹스묘,암컷,부산광역시 남구,(사)동부동물보호협회
2025-04-24,고양이,한국 고양이,수컷,세종특별자치시 세종특별자치시,세종유기동물보호센터
2025-04-24,개,믹스견,수컷,경상남도 창원시,창원유기동물보호소
2025-04-24,개,믹스견,암컷,경상남도 창원시,창원유기동물보호소
2025-04-24,고양이,한국 고양이,수컷,경상남도 합천군,태민동물보호센터
2025-04-24,고양이,한국 고양이,암컷,경상남도 합천군,태민동물보호센터
2025-04-24,고양이,한국 고양이,암컷,경상남도 합천군,태민동물보호센터
2025-04-24,개,믹스견,암컷,경상남도 합천군,태민동물보호센터
2025-04-24,개,믹스견,암컷,경상남도 합천군,태민동물보호센터
2025-04-24,개,믹스견,암컷,경상남도 합천군,태민동물보호센터
2025-04-24,개,믹스견,수컷,경상남도 합천군,태민동물보호센터
2025-04-24,개,믹스견,암컷,경상남도 합천군,태민동물보호센터
2025-04-24,개,믹스견,수컷,경상남도 합천군,태민동물보호센터
2025-04-24,개,믹스견,암컷,경상남도 창녕군,창녕 유기동물보호소
2025-04-24,개,믹스견,암컷,경상남도 창녕군,창녕 유기동물보호소
2025-04-24,개,믹스견,암컷,경상남도 밀양시,밀양시 동물보호센터
2025-04-24,개,믹스견,암컷,경상남도 밀양시,밀양시 동물보호센터
2025-04-24,개,진도견,수컷,경상남도 사천시,사천시 동물보호센터
2025-04-24,개,믹스견,암컷,경상남도 통영시,통영시동물보호센터
2025-04-24,고양이,믹스묘,수컷,경상북도 성주군,성주유기동물보호센터
2025-04-24,개,골든 리트리버,암컷,경상북도 성주군,성주유기동물보호센터
2025-04-24,고양이,한국 고양이,수컷,경상북도 경산시,경산시유기동물보호소
2025-04-24,개,믹스견,수컷,경상북도 경산시,경산시유기동물보호소
2025-04-24,개,믹스견,암컷,경상북도 문경시,종합축산
2025-04-24,고양이,믹스묘,암컷,경상북도 구미시,반려동물 입양센터
2025-04-24,고양이,믹스묘,암컷,경상북도 구미시,반려동물 입양센터
2025-04-24,고양이,믹스묘,수컷,경상북도 구미시,반려동물 입양센터
2025-04-24,개,믹스견,암컷,경상북도 김천시,김천시 동물보호센터
2025-04-24,개,믹스견,암컷,경상북도 김천시,김천시 동물보호센터
2025-04-24,개,믹스견,암컷,경상북도 김천시,김천시 동물보호센터
2025-04-24,개,믹스견,수컷,전라남도 함평군,학교임시동물보호센터
2025-04-24,개,믹스견,암컷,전라남도 함평군,학교임시동물보호센터
2025-04-24,개,믹스견,수컷,전라남도 함평군,학교임시동물보호센터
2025-04-24,개,믹스견,수컷,전라남도 함평군,학교임시동물보호센터
2025-04-24,개,믹스견,수컷,전라남도 함평군,학교임시동물보호센터
2025-04-24,개,믹스견,암컷,전라남도 함평군,학교임시동물보호센터
2025-04-24,개,믹스견,수컷,전라남도 함평군,학교임시동물보호센터
2025-04-24,개,도사,수컷,전라남도 무안군,무안군유기동물보호소
2025-04-24,개,믹스견,암컷,전라남도 무안군,무안군유기동물보호소
2025-04-24,개,믹스견,암컷,전라남도 무안군,무안군유기동물보호소
2025-04-24,개,믹스견,수컷,전라남도 광양시,광양시 임시보호소
2025-04-24,개,믹스견,암컷,전라남도 광양시,광양시 임시보호소
2025-04-24,개,믹스견,암컷,전라남도 광양시,광양시 임시보호소
2025-04-24,개,믹스견,암컷,전라남도 나주시,나주유기동물보호센터
2025-04-24,개,믹스견,수컷,전라남도 나주시,나주유기동물보호센터
2025-04-24,개,믹스견,암컷,전라남도 나주시,나주유기동물보호센터
2025-04-24,개,믹스견,수컷,전라남도 나주시,나주유기동물보호센터
2025-04-24,개,믹스견,수컷,전라남도 나주시,나주유기동물보호센터
2025-04-24,개,믹스견,수컷,전라남도 나주시,나주유기동물보호센터
2025-04-24,개,믹스견,수컷,전라남도 나주시,나주유기동물보호센터
2025-04-24,개,믹스견,수컷,전라남도 나주시,나주유기동물보호센터
2025-04-24,개,믹스견,수컷,전라남도 나주시,나주유기동물보호센터
2025-04-24,개,믹스견,수컷,전라남도 나주시,나주유기동물보호센터
2025-04-24,개,믹스견,암컷,전라남도 나주시,나주유기동물보호센터
2025-04-24,개,믹스견,암컷,전라남도 순천시,순천시유기동물보호소
2025-04-24,개,믹스견,암컷,전라남도 순천시,순천시유기동물보호소
2025-04-24,개,믹스견,암컷,전라남도 순천시,순천시유기동물보호소
2025-04-24,개,믹스견,암컷,전라남도 여수시,유기동물보호소
2025-04-24,개,믹스견,수컷,전라남도 여수시,유기동물보호소
2025-04-24,개,믹스견,수컷,전북특별자치도 임실군,임실유기동물보호센터
2025-04-24,개,믹스견,수컷,전북특별자치도 정읍시,정읍시 동물보호소
2025-04-24,개,믹스견,암컷,전북특별자치도 정읍시,정읍시 동물보호소
2025-04-24,개,믹스견,수컷,전북특별자치도 정읍시,정읍시 동물보호소
2025-04-24,개,믹스견,수컷,전북특별자치도 정읍시,정읍시 동물보호소
2025-04-24,개,믹스견,수컷,전북특별자치도 정읍시,정읍시 동물보호소
2025-04-24,개,믹스견,수컷,전북특별자치도 정읍시,정읍시 동물보호소
2025-04-24,개,믹스견,암컷,전북특별자치도 정읍시,정읍시 동물보호소
2025-04-24,개,믹스견,암컷,전북특별자치도 정읍시,정읍시 동물보호소
2025-04-24,개,골든 리트리버,수컷,전북특별자치도 군산시,군산유기동물보호센터
2025-04-24,개,믹스견,암컷,충청남도 당진시,당진시동물보호소
2025-04-24,개,믹스견,수컷,충청남도 당진시,당진시동물보호소
2025-04-24,개,믹스견,수컷,충청남도 당진시,당진시동물보호소
2025-04-24,개,믹스견,암컷,충청남도 당진시,당진시동물보호소
2025-04-24,개,믹스견,암컷,충청남도 서천군,서천군유기동물보호소
2025-04-24,개,믹스견,수컷,충청남도 서천군,서천군유기동물보호소
2025-04-24,개,믹스견,수컷,충청남도 서천군,서천군유기동물보호소
2025-04-24,개,믹스견,수컷,충청남도 서산시,서산시 동물보호센터
2025-04-24,개,믹스견,암컷,충청남도 서산시,서산시 동물보호센터
2025-04-24,개,믹스견,암컷,충청남도 공주시,공주시 동물보호센터
2025-04-24,기타,토끼,수컷,충청북도 청주시,반려동물보호센터
2025-04-24,개,믹스견,수컷,충청북도 단양군,단양군동물보호센터
2025-04-24,개,믹스견,암컷,충청북도 음성군,금왕동물병원
2025-04-24,개,믹스견,암컷,충청북도 음성군,금왕동물병원
2025-04-24,개,믹스견,암컷,충청북도 음성군,금왕동물병원
2025-04-24,개,믹스견,수컷,충청북도 음성군,금왕동물병원
2025-04-24,개,믹스견,수컷,충청북도 음성군,금왕동물병원
2025-04-24,개,믹스견,수컷,충청북도 음성군,금왕동물병원
2025-04-24,고양이,한국 고양이,수컷,충청북도 옥천군,옥천동물병원
2025-04-24,고양이,한국 고양이,암컷,충청북도 옥천군,옥천동물병원
2025-04-24,고양이,한국 고양이,암컷,충청북도 옥천군,옥천동물병원
2025-04-24,고양이,한국 고양이,수컷,충청북도 옥천군,옥천동물병원
2025-04-24,고양이,한국 고양이,수컷,충청북도 옥천군,옥천동물병원
2025-04-24,고양이,한국 고양이,수컷,충청북도 옥천군,옥천동물병원
2025-04-24,개,믹스견,수컷,강원특별자치도 고성군,유기견임시보호소
2025-04-24,개,믹스견,암컷,강원특별자치도 강릉시,강릉시 동물사랑센터
2025-04-24,고양이,한국 고양이,암컷,경기도 광주시,광주TNR동물병원송정
2025-04-24,개,믹스견,수컷,경기도 화성시,화성동물보호센터
2025-04-24,개,믹스견,수컷,경기도 가평군,가평군유기동물보호소
2025-04-24,기타,도룡뇽,미상,경기도 남양주시,남양주시동물보호센터
2025-04-24,기타,도룡뇽,미상,경기도 남양주시,남양주시동물보호센터
2025-04-24,기타,거북이,미상,경기도 남양주시,남양주시동물보호센터
2025-04-24,개,믹스견,수컷,경기도 안산시,한국야생동물보호협회
2025-04-24,개,믹스견,수컷,경기도 안산시,한국야생동물보호협회
2025-04-24,고양이,한국 고양이,수컷,경기도 광명시,한국야생동물보호협회
2025-04-24,고양이,한국 고양이,수컷,경기도 광명시,한국야생동물보호협회
2025-04-24,고양이,한국 고양이,수컷,경기도 광명시,한국야생동물보호협회
2025-04-24,고양이,한국 고양이,수컷,경기도 광명시,한국야생동물보호협회
2025-04-24,개,푸들,암컷,경기도 부천시,가나동물병원
2025-04-24,개,믹스견,암컷,경기도 성남시,펫앤쉘터동물병원
2025-04-24,고양이,한국 고양이,미상,경기도 수원시,수원시 동물보호센터
2025-04-24,고양이,한국 고양이,미상,경기도 수원시,수원시 동물보호센터
2025-04-24,고양이,한국 고양이,미상,경기도 수원시,수원시 동물보호센터
2025-04-24,고양이,한국 고양이,미상,경기도 수원시,수원시 동물보호센터
2025-04-24,고양이,한국 고양이,미상,경기도 수원시,수원시 동물보호센터
2025-04-24,고양이,한국 고양이,미상,경기도 수원시,수원시 동물보호센터
2025-04-24,개,말티즈,암컷,울산광역시 남구,강남동물병원
2025-04-24,개,요크셔 테리어,암컷,광주광역시 광산구,첨단우리동물병원
2025-04-24,고양이,믹스묘,수컷,광주광역시 서구,광주동물보호센터
2025-04-24,고양이,한국 고양이,암컷,대구광역시 달서구,대구유기동물보호협회
2025-04-24,고양이,한국 고양이,수컷,대구광역시 서구,대구시수의사회(보경)
2025-04-24,고양이,한국 고양이,암컷,대구광역시 서구,대구시수의사회(보경)
2025-04-24,개,믹스견,암컷,서울특별시 관악구,디아크 동물종합병원
2025-04-24,고양이,페르시안-페르시안 친칠라,수컷,서울특별시 동대문구,동대문구청
2025-04-24,개,포메라니안,수컷,서울특별시 동대문구,동대문구청
2025-04-24,고양이,한국 고양이,암컷,광주광역시 남구,광주동물보호센터
2025-04-24,개,믹스견,수컷,경기도 남양주시,남양주시동물보호센터
2025-04-24,개,믹스견,수컷,경기도 남양주시,남양주시동물보호센터
2025-04-24,개,믹스견,암컷,경기도 남양주시,남양주시동물보호센터
2025-04-24,개,미니어쳐 푸들,수컷,경기도 구리시,구리반려동물문화센터
2025-04-24,고양이,한국 고양이,미상,전북특별자치도 진안군,진안군유기동물보호소
2025-04-24,고양이,한국 고양이,미상,전북특별자치도 진안군,진안군유기동물보호소
2025-04-24,고양이,한국 고양이,미상,전북특별자치도 진안군,진안군유기동물보호소
2025-04-24,고양이,한국 고양이,미상,전북특별자치도 진안군,진안군유기동물보호소
2025-04-24,개,믹스견,수컷,경기도 화성시,화성동물보호센터
2025-04-24,개,믹스견,암컷,경기도 화성시,화성동물보호센터
2025-04-24,개,믹스견,암컷,전북특별자치도 완주군,완주군유기동물보호소
2025-04-23,고양이,믹스묘,암컷,부산광역시 동래구,(사)동부동물보호협회
2025-04-23,개,보더 콜리,수컷,경상북도 안동시,유기동물보호센터
2025-04-23,개,보더 콜리,암컷,경상북도 안동시,유기동물보호센터
2025-04-23,개,믹스견,암컷,충청남도 논산시,논산시 동물보호센터
2025-04-23,고양이,한국 고양이,수컷,강원특별자치도 태백시,태백시유기동물보호소
2025-04-23,고양이,한국 고양이,미상,인천광역시 남동구,인천광역시수의사회
2025-04-23,고양이,믹스묘,수컷,부산광역시 해운대구,동부유기동물보호협회
2025-04-23,개,믹스견,암컷,서울특별시 서초구,한국동물구조관리협회
2025-04-23,개,믹스견,수컷,전라남도 완도군,유기동물임시보호센터
2025-04-23,개,믹스견,수컷,전라남도 완도군,유기동물임시보호센터
2025-04-23,개,믹스견,암컷,전라남도 완도군,유기동물임시보호센터
2025-04-23,개,믹스견,암컷,전라남도 완도군,유기동물임시보호센터
2025-04-23,개,믹스견,암컷,전라남도 목포시,목포시유기동물보호소
2025-04-23,개,믹스견,암컷,경상남도 하동군,하동군유기동물보호소
2025-04-23,개,믹스견,수컷,경상북도 예천군,예천군유기동물보호소
2025-04-23,개,믹스견,암컷,전라남도 완도군,유기동물임시보호센터
2025-04-23,개,믹스견,암컷,전라남도 영암군,유기동물 삼호 보호소
2025-04-23,개,믹스견,암컷,전라남도 영암군,유기동물 삼호 보호소
2025-04-23,개,믹스견,수컷,강원특별자치도 홍천군,홍천군유기동물보호소
2025-04-23,개,믹스견,수컷,강원특별자치도 홍천군,홍천군유기동물보호소
2025-04-23,개,풍산견,수컷,강원특별자치도 홍천군,홍천군유기동물보호소
2025-04-23,개,믹스견,수컷,경기도 하남시,한국동물구조관리협회
2025-04-23,고양이,한국 고양이,수컷,서울특별시 강동구,GD동물병원
2025-04-23,고양이,한국 고양이,암컷,제주특별자치도 제주특별자치도,제주 동물보호센터
2025-04-23,개,믹스견,수컷,제주특별자치도 제주특별자치도,제주 동물보호센터
2025-04-23,개,믹스견,수컷,제주특별자치도 제주특별자치도,제주 동물보호센터
2025-04-23,개,믹스견,암컷,제주특별자치도 제주특별자치도,제주 동물보호센터
2025-04-23,개,믹스견,암컷,경상남도 양산시,양산시 동물보호센터
2025-04-23,개,포메라니안,수컷,경상남도 김해시,(사)동물보호관리협회
2025-04-23,개,믹스견,수컷,경상북도 울진군,울진군동물보호센터
2025-04-23,개,믹스견,암컷,경상북도 울진군,울진군동물보호센터
2025-04-23,개,믹스견,암컷,경상북도 울진군,울진군동물보호센터
2025-04-23,개,믹스견,수컷,경상북도 울진군,울진군동물보호센터
2025-04-23,개,믹스견,수컷,전라남도 구례군,구례군동물보호센터
2025-04-23,개,믹스견,암컷,전라남도 구례군,구례군동물보호센터
2025-04-23,개,믹스견,수컷,전라남도 구례군,구례군동물보호센터
2025-04-23,개,믹스견,암컷,전라남도 구례군,구례군동물보호센터
2025-04-23,개,믹스견,암컷,전라남도 구례군,구례군동물보호센터
2025-04-23,개,믹스견,수컷,전라남도 구례군,구례군동물보호센터
2025-04-23,개,믹스견,암컷,전라남도 구례군,구례군동물보호센터
2025-04-23,개,믹스견,암컷,전북특별자치도 익산시,익산유기동물보호소
2025-04-23,개,믹스견,암컷,전북특별자치도 익산시,익산유기동물보호소
2025-04-23,개,믹스견,암컷,전북특별자치도 익산시,익산유기동물보호소
2025-04-23,개,믹스견,암컷,전북특별자치도 익산시,익산유기동물보호소
2025-04-23,개,믹스견,수컷,전북특별자치도 익산시,익산유기동물보호소
2025-04-23,개,믹스견,암컷,전북특별자치도 익산시,익산유기동물보호소
2025-04-23,고양이,한국 고양이,암컷,전북특별자치도 익산시,익산유기동물보호소
2025-04-23,고양이,한국 고양이,암컷,전북특별자치도 익산시,익산유기동물보호소
2025-04-23,고양이,한국 고양이,수컷,전북특별자치도 익산시,익산유기동물보호소
2025-04-23,개,믹스견,암컷,충청남도 태안군,태안 동물보호소
2025-04-23,개,믹스견,수컷,충청남도 서산시,서산시 동물보호센터
2025-04-23,개,믹스견,수컷,충청남도 아산시,아산동물복지지원센터
2025-04-23,개,믹스견,수컷,경기도 포천시,한국동물구조관리협회
2025-04-23,고양이,한국 고양이,수컷,경기도 포천시,한국동물구조관리협회
2025-04-23,개,믹스견,암컷,경기도 포천시,한국동물구조관리협회
2025-04-23,개,믹스견,암컷,경기도 포천시,한국동물구조관리협회
2025-04-23,개,믹스견,수컷,경기도 포천시,한국동물구조관리협회
2025-04-23,개,믹스견,수컷,경기도 연천군,한국동물구조관리협회
2025-04-23,개,믹스견,수컷,경기도 연천군,한국동물구조관리협회
2025-04-23,개,믹스견,암컷,경기도 김포시,한국동물구조관리협회
2025-04-23,개,믹스견,수컷,경기도 김포시,한국동물구조관리협회
2025-04-23,개,믹스견,암컷,경기도 김포시,한국동물구조관리협회
2025-04-23,개,믹스견,수컷,경기도 김포시,한국동물구조관리협회
2025-04-23,개,믹스견,수컷,경기도 안성시,안성시 동물보호센터
2025-04-23,개,믹스견,수컷,경기도 남양주시,남양주시동물보호센터
2025-04-23,개,보더 콜리,수컷,경기도 의정부시,한국동물구조관리협회
2025-04-23,고양이,한국 고양이,미상,부산광역시 북구,부산동물보호센터
2025-04-23,고양이,한국 고양이,미상,부산광역시 북구,부산동물보호센터
2025-04-23,고양이,한국 고양이,미상,부산광역시 북구,부산동물보호센터
2025-04-23,고양이,한국 고양이,미상,부산광역시 북구,부산동물보호센터
2025-04-23,고양이,한국 고양이,미상,부산광역시 북구,부산동물보호센터
2025-04-23,고양이,한국 고양이,미상,부산광역시 북구,부산동물보호센터
2025-04-23,고양이,믹스묘,암컷,부산광역시 남구,(사)동부동물보호협회
2025-04-23,고양이,믹스묘,암컷,부산광역시 남구,(사)동부동물보호협회
2025-04-23,고양이,한국 고양이,미상,부산광역시 중구,부산동물보호센터
2025-04-23,개,프렌치 불독,수컷,부산광역시 중구,부산동물보호센터
2025-04-23,고양이,한국 고양이,수컷,서울특별시 구로구,한국동물구조관리협회
2025-04-23,고양이,한국 고양이,암컷,서울특별시 구로구,한국동물구조관리협회
2025-04-23,개,스피츠,암컷,서울특별시 양천구,강현림동물병원
2025-04-23,개,믹스견,수컷,서울특별시 마포구,홍익동물병원
2025-04-23,개,믹스견,암컷,경상남도 창녕군,창녕 유기동물보호소
2025-04-23,개,믹스견,암컷,경상남도 창녕군,창녕 유기동물보호소
2025-04-23,개,믹스견,암컷,경상남도 의령군,의령군 동물보호센터
2025-04-23,개,믹스견,암컷,경상남도 의령군,의령군 동물보호센터
2025-04-23,개,믹스견,수컷,경상남도 의령군,의령군 동물보호센터
